id,created_at,account_acct,content_text,original_text
115304952562333897,2025-10-02T14:05:49.023000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #BlockchainSafety,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: free-1co1n.com 🔍 Analysis at: https://urlscan.io/result/0199a53a-e635-76fb-8c6e-cb0de41696de/ #BlockchainSafety 
115304952485819020,2025-10-02T14:05:47.842000+00:00,Knoebel,Another 'Final Fantasy 11' server has been closed to new players because it's too popular. Another server got closed back in July for the same reason. [URL],Another 'Final Fantasy 11' server has been closed to new players because it's too popular. Another server got closed back in July for the same reason.  https://www.eurogamer.net/yet-another-final-fantasy-11-server-has-been-closed-to-new-players-because-its-too-popular 
115304952441927108,2025-10-02T14:05:47.171000+00:00,enterweek,"네이버클라우드, 일본AI·B2B 시장 전방위 확장...AI로 현장 혁신 이끈다 네이버클라우드(대표 김유원)는 일본에서 서비스 중인 업무용 협업 툴 ‘라인웍스(LINE WORKS)’의 10주년을 맞아 기자간담회를 열고, 라인웍스의 지난 10년간 주요 성과와 함께 일본 B2B 사업의 향후 방향을 공개했다. ​ 이번 간담회에서는 일본 사회의 주요 과제인 고령화와 인력 부족에 대응하는 현장형 AI 전략을 중심으로 커뮤니케이션 툴에서 AI 기반 업무 플랫폼으로 진화하는 라인웍스와 복지 행정에 AI를 접목한 케어콜의 사례를 중점적으로 소개했다. ​ 라인웍스는 일본에서 처음 출시된 이후, 현장 친화적 기능과 모바일 중심의 직관적인 UX, 빠른 피드백을 바탕으로 일본 업무용 메신저 시장에서 독보적 위치를 차지하고 있다. [URL]","네이버클라우드, 일본AI·B2B 시장 전방위 확장…AI로 현장 혁신 이끈다 네이버클라우드(대표 김유원)는 일본에서 서비스 중인 업무용 협업 툴 ‘라인웍스(LINE WORKS)’의 10주년을 맞아 기자간담회를 열고, 라인웍스의 지난 10년간 주요 성과와 함께 일본 B2B 사업의 향후 방향을 공개했다. ​ 이번 간담회에서는 일본 사회의 주요 과제인 고령화와 인력 부족에 대응하는 현장형 AI 전략을 중심으로 커뮤니케이션 툴에서 AI 기반 업무 플랫폼으로 진화하는 라인웍스와 복지 행정에 AI를 접목한 케어콜의 사례를 중점적으로 소개했다. ​ 라인웍스는 일본에서 처음 출시된 이후, 현장 친화적 기능과 모바일 중심의 직관적인 UX, 빠른 피드백을 바탕으로 일본 업무용 메신저 시장에서 독보적 위치를 차지하고 있다. https://xn--li5buvo0smwa.kr/archives/172150?utm_source=mastodon&utm_medium=jetpack_social "
115304952397585703,2025-10-02T14:05:46.518000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #PhishingWarning #cybersec #CryptoDrainers,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: etherwings.com 🔍 Analysis at: https://urlscan.io/result/0199a53a-de88-76a5-a222-1915e23c1a0b/ #PhishingWarning #cybersec #CryptoDrainers 
115304952285880534,2025-10-02T14:05:44.798000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #WalletDrainers,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: enroll-strata.money 🔍 Analysis at: https://urlscan.io/result/0199a53a-d927-721a-a371-42a1c39b59f2/ #WalletDrainers 
115304952141137869,2025-10-02T14:05:42.590000+00:00,scrollbots_com,"Lee, Florence, and Mostafa discuss fashion mishaps including clashing patterns and unexpected color choices. They agree that style is a balance of creativity and strategy, with some outfits turning... #Outfitsandfashionfails [URL]","Lee, Florence, and Mostafa discuss fashion mishaps including clashing patterns and unexpected color choices.  They agree that style is a balance of creativity and strategy, with some outfits turning… #Outfitsandfashionfails https://scrollbots.com/?t=1759413870 "
115304952077859631,2025-10-02T14:05:41.617000+00:00,mercurie,"Today in 1946 Faraway Hill, the first soap opera to air on television, debuted on the DuMont Television Network.","Today in 1946 Faraway Hill, the first soap opera to air on television, debuted on the DuMont Television Network. "
115304951940737157,2025-10-02T14:05:39.709000+00:00,FilmBook,"TV Review: FRINGE: Season 3, Ep. 2: The Box Link: [URL] #AnnaTorv # [URL] #EriktheMidgetFringe #FoxBroadcastingCompany #Fringe #FringeS3E2TheBoxReview #FringeTheBoxReview # [URL] #JohnNoble #JoshuaJackson #LeonardNimoy #SciFi #TelevisionShowReview # [URL] #TVShowReview","TV Review: FRINGE: Season 3, Ep. 2: The Box Link: https://film-book.com/tv-review-fringe-season-3-ep-2-the-box/?fsp_sid=85459 #AnnaTorv #CameronK.Smith #EriktheMidgetFringe #FoxBroadcastingCompany #Fringe #FringeS3E2TheBoxReview #FringeTheBoxReview #J.J.Abrams #JohnNoble #JoshuaJackson #LeonardNimoy #SciFi #TelevisionShowReview #TVReviewFringeSeason3Ep.2TheBox #TVShowReview "
115304951938210332,2025-10-02T14:05:39.496000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #CryptoProtection #CryptoAwareness,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: cointerminal-app.site 🔍 Analysis at: https://urlscan.io/result/0199a53a-b960-7190-907c-b281fca6b166/ #CryptoProtection #CryptoAwareness 
115304951907894204,2025-10-02T14:05:39.024000+00:00,worldnewsstudio,"IPoB and Boko Haram: No basis for comparison, groups tell Tinubu Vanguard - News | 2025-10-02 14:04 According to a report by Vanguard... President Bola Ahmed Tinubu has come under criticism for reportedly likening the Indigenous People of Biafra (IPoB) to Boko Haram during his recent visit to Owerri, Imo State. The post IPoB and Boko Haram: No basis for comparison, groups tell Tinubu appeared first on Vanguard News. complete report is on below link. [URL]","IPoB and Boko Haram: No basis for comparison, groups tell Tinubu Vanguard - News | 2025-10-02 14:04 According to a report by Vanguard... President Bola Ahmed Tinubu has come under criticism for reportedly likening the Indigenous People of Biafra (IPoB) to Boko Haram during his recent visit to Owerri, Imo State. The post IPoB and Boko Haram: No basis for comparison, groups tell Tinubu appeared first on Vanguard News. complete report is on below link. https://worldnewsstudio.com/ipob-and-boko-haram-no-basis-for-comparison-groups-tell-tinubu/ "
115304951820810838,2025-10-02T14:05:37.709000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #SecureYourWallet,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: checking-aml.org 🔍 Analysis at: https://urlscan.io/result/0199a53a-8452-73cb-af8e-318f326bec2c/ #SecureYourWallet 
115304951736025656,2025-10-02T14:05:36.409000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #WalletSecurity #PhishingScam,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: centralchain-elitebridge.web.app 🔍 Analysis at: https://urlscan.io/result/0199a53a-7cb0-729c-8c68-7d51e8ed1189/ #WalletSecurity #PhishingScam 
115304951625311582,2025-10-02T14:05:34.708000+00:00,danlaw83,"Democrats don't want to change federal law, they are pushing to keep the ACA subsidies that are set to expire, which will raise healthcare premiums for millions of Americans, many who can't afford things already.""","Democrats don't want to change federal law, they are pushing to keep the ACA subsidies that are set to expire, which will raise healthcare premiums for millions of Americans, many who can't afford things already."" "
115304951612533020,2025-10-02T14:05:34.517000+00:00,enterweek,"“창작에만 몰두할 수 있었던 열흘”, 네이버웹툰 후원 ‘2025 이현세 만화창작캠프’ 성료 네이버웹툰이 공식 후원하고 만화가 이현세가 주최한 ‘2025 이현세 만화창작캠프’가 지난 7월 10일, 10박 11일의 일정을 마치고 성황리에 종료됐다. ​ ‘이현세 만화창작캠프’는 웹툰 작가를 꿈꾸는 예비 창작자들이 집중적인 창작 훈련을 통해 한 편의 단편 만화를 완성하는 프로그램이다. 2001년 세종대학교 이두호 명예교수의 주도로 시작된 이 캠프는, 2014년부터 네이버웹툰이 공식 후원사로 참여하며 전국 단위 창작자 양성 프로그램으로 확대되었다. 올해로 9회째 공식 후원을 이어온 네이버웹툰은 참가비 전액을 지원하며, 실질적인 창작 기회를 제공해왔다. [URL]","“창작에만 몰두할 수 있었던 열흘”, 네이버웹툰 후원 ‘2025 이현세 만화창작캠프’ 성료 네이버웹툰이 공식 후원하고 만화가 이현세가 주최한 ‘2025 이현세 만화창작캠프’가 지난 7월 10일, 10박 11일의 일정을 마치고 성황리에 종료됐다. ​ ‘이현세 만화창작캠프’는 웹툰 작가를 꿈꾸는 예비 창작자들이 집중적인 창작 훈련을 통해 한 편의 단편 만화를 완성하는 프로그램이다. 2001년 세종대학교 이두호 명예교수의 주도로 시작된 이 캠프는, 2014년부터 네이버웹툰이 공식 후원사로 참여하며 전국 단위 창작자 양성 프로그램으로 확대되었다. 올해로 9회째 공식 후원을 이어온 네이버웹툰은 참가비 전액을 지원하며, 실질적인 창작 기회를 제공해왔다. https://xn--li5buvo0smwa.kr/archives/172148?utm_source=mastodon&utm_medium=jetpack_social "
115304951486243936,2025-10-02T14:05:32.569000+00:00,ark_brut,"The book ‘Buduję własny dom’ [Building My Own House] published in 1983 in Poland, was a response to the popular demand for a pattern book, an easy way to construct a house. During the preparation period authors received an immense amount of letters, simply saying that future investors don’t want to live in concrete boxes, and future ‘houses of their dreams’ MUST have a pitched roof. Therefore, all 29 projects presented in the book, follow that desire. [URL]","The book ‘Buduję własny dom’ [Building My Own House] published in 1983 in Poland, was a response to the popular demand for a pattern book, an easy way to construct a house. During the preparation period authors received an immense amount of letters, simply saying that future investors don’t want to live in concrete boxes, and future ‘houses of their dreams’ MUST have a pitched roof. Therefore, all 29 projects presented in the book, follow that desire. https://www.facebook.com/photo/?fbid=611844019607248&set=corner-problem-03reentrant-corner-a-miesian-signature-it-is-explicit-to-the-leve "
115304951425443424,2025-10-02T14:05:31.668000+00:00,onthisday,"Today in 2019, 6 years ago: A privately owned Boeing B-17 Flying Fortress conducting a living history exhibition flight crashes shortly after takeoff from Windsor Locks, Connecticut, killing seven. #OnThisDay","Today in 2019, 6 years ago: A privately owned Boeing B-17 Flying Fortress conducting a living history exhibition flight crashes shortly after takeoff from Windsor Locks, Connecticut, killing seven. #OnThisDay "
115304951387980670,2025-10-02T14:05:31.110000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #cybersec #CryptoAwareness,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: tronskan.org 🔍 Analysis at: https://urlscan.io/result/0199a53a-442b-76fc-8c92-c1a1648e46e5/ #cybersec #CryptoAwareness 
115304951190392488,2025-10-02T14:05:28.074000+00:00,hrbrmstr,"RE: [URL] FWIW, since Jan 20, when I am not *inside* the house I own, I disable all biometrics on all my devices. Yes, that means if I take the phone out w/me to do yard work, I disable biometrics on everything. I do kinda need the convenience in the house ( [URL] ., for recipes/cooking), but it's not worth the risk in my 60% MAGA surrounding townships. I printed tickets for recent plane trips, too, to avoid even having the phone out. None of us is safe here, anymore.","RE: https://infosec.exchange/@DaveMWilburn/115298680332886650 FWIW, since Jan 20, when I am not *inside* the house I own, I disable all biometrics on all my devices. Yes, that means if I take the phone out w/me to do yard work, I disable biometrics on everything. I do kinda need the convenience in the house (e.g., for recipes/cooking), but it's not worth the risk in my 60% MAGA surrounding townships. I printed tickets for recent plane trips, too, to avoid even having the phone out. None of us is safe here, anymore. "
115304951133845019,2025-10-02T14:05:27.232000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #malware #AntiPhishing,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: boostclaim.vercel.app 🔍 Analysis at: https://urlscan.io/result/0199a53a-701a-715e-8c17-eb5614afd3b6/ #malware #AntiPhishing 
115304951050460696,2025-10-02T14:05:25.949000+00:00,t3planet,"📢 Update alert: Discover what’s new this month at T3Planet This release delivers faster performance, smoother usability, and powerful new features for an even better experience. 🌍 Discover the latest release highlights today and see what’s new for you. #typo3 #typo3cms #t3planet #typo3extensions #typo3templates","📢 Update alert: Discover what’s new this month at T3Planet This release delivers faster performance, smoother usability, and powerful new features for an even better experience. 🌍 Discover the latest release highlights today and see what’s new for you. #typo3 #typo3cms #t3planet #typo3extensions #typo3templates "
115304951028515326,2025-10-02T14:05:25.620000+00:00,whisperwatch,"The more yall give in to thιngs lιke thιs, the more awful thιngs he'll do. Not that I care about that mf, but ιmagιne #obama requιrιng unιversιtιes to ""pledge support"" for hιm to get theιr fundιng? All sort of 'mιlιtιas' would suddenly become...actιve; screaming 'don't tred on me'. But bc some of yall mfs are contemptuous of anythιng related to educatιon, you don't care. The bully never stops with theιr 1st vιctιm. 🙄 #bullyinchief #trump #politics","The more yall give in to thιngs lιke thιs, the more awful thιngs he'll do. Not that I care about that mf, but ιmagιne #obama requιrιng unιversιtιes to ""pledge support"" for hιm to get theιr fundιng? All sort of 'mιlιtιas' would suddenly become...actιve; screaming 'don't tred on me'. But bc some of yall mfs are contemptuous of anythιng related to educatιon, you don't care. The bully never stops with theιr 1st vιctιm. 🙄 #bullyinchief #trump #politics "
115304951017045012,2025-10-02T14:05:25.430000+00:00,worldnewsstudio,"SPOTLIGHT: Meet Ademola Alugo, music executive who mastered global streaming for African acts Random News Portal - Music | 2025-10-02 13:58 According to a report by Random News Portal... Mr Alugo tells PREMIUM TIMES that he is designing architecture for sustainability in African music. The post SPOTLIGHT: Meet Ademola Alugo, music executive who mastered global streaming for African acts appeared first on Premium Times Nigeria. complete report is on below link. [URL]","SPOTLIGHT: Meet Ademola Alugo, music executive who mastered global streaming for African acts Random News Portal - Music | 2025-10-02 13:58 According to a report by Random News Portal... Mr Alugo tells PREMIUM TIMES that he is designing architecture for sustainability in African music. The post SPOTLIGHT: Meet Ademola Alugo, music executive who mastered global streaming for African acts appeared first on Premium Times Nigeria. complete report is on below link. https://worldnewsstudio.com/spotlight-meet-ademola-alugo-music-executive-who-mastered-global-streaming-for-african-acts/ "
115304950973554871,2025-10-02T14:05:24.808000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #ScamPrevention #CyberFraud #WalletHackers,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: test123123-three.vercel.app 🔍 Analysis at: https://urlscan.io/result/0199a53a-6e45-71ce-abca-29af51c85168/ #ScamPrevention #CyberFraud #WalletHackers 
115304950952793658,2025-10-02T14:05:24.447000+00:00,rockandblog,"Nuevo vídeo de XPRESIDENTX: “No vengas a Madrid” XPRESIDENTX presentan “No vengas a Madrid”, segundo adelanto de su próximo álbum “Garrote Vil”, que verá la luz el 30 de enero de 2026 bajo Maldito Records Sin duda, la reelección se vislumbra en el horizonte; ese es el sueño de cualquier político, para bien o para mal. Lo que se avecina es el próximo disco de XPRESIDENTX, que llevará por título “GARROTE VIL”, el quinto en una discografía que, con buena política, cumple... [URL]","Nuevo vídeo de XPRESIDENTX: “No vengas a Madrid” XPRESIDENTX presentan “No vengas a Madrid”, segundo adelanto de su próximo álbum “Garrote Vil”, que verá la luz el 30 de enero de 2026 bajo Maldito Records Sin duda, la reelección se vislumbra en el horizonte; ese es el sueño de cualquier político, para bien o para mal. Lo que se avecina es el próximo disco de XPRESIDENTX, que llevará por título “GARROTE VIL”, el quinto en una discografía que, con buena política, cumple… https://rockandblog.net/nuevo-video-de-xpresidentx-no-vengas-a-madrid/?utm_source=mastodon&utm_medium=jetpack_social "
115304950831108361,2025-10-02T14:05:22.608000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #scam #BlockchainFraud,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: amlewalletcheck.com 🔍 Analysis at: https://urlscan.io/result/0199a53a-22ce-73fa-a801-d49a15f59ca4/ #scam #BlockchainFraud 
115304950783386555,2025-10-02T14:05:21.864000+00:00,atm0spheric,The NHS has been accelerating into the depths of dysfunctionality since they started privatising it. The Lansley-Hunt play book is playing out as planned. If Wes Streeting can't see it he can't fix it. If he can he's complicit. [URL],The NHS has been accelerating into the depths of dysfunctionality since they started privatising it.  The Lansley-Hunt play book is playing out as planned. If Wes Streeting can't see it he can't fix it.  If he can he's complicit. https://www.thecanary.co/uk/analysis/2025/10/01/streeting-conference/ 
115304950732782210,2025-10-02T14:05:21.087000+00:00,worldnewsstudio,Gauteng Health denies that power outage at Steve Biko Hospital led to deaths The Citizen (South Africa) - News | 2025-10-02 14:02 According to a report by The Citizen (South Africa)... The department claims the hospital maintained operations with limited disruptions during the outage. complete report is on below link. [URL],Gauteng Health denies that power outage at Steve Biko Hospital led to deaths The Citizen (South Africa) - News | 2025-10-02 14:02 According to a report by The Citizen (South Africa)... The department claims the hospital maintained operations with limited disruptions during the outage. complete report is on below link. https://worldnewsstudio.com/gauteng-health-denies-that-power-outage-at-steve-biko-hospital-led-to-deaths/ 
115304950657684236,2025-10-02T14:05:19.957000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #WalletHackers #CryptoSafety #fake,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: amlbotverify.net 🔍 Analysis at: https://urlscan.io/result/0199a53a-182f-7506-a8a9-23c78331f114/ #WalletHackers #CryptoSafety #fake 
115304950577258981,2025-10-02T14:05:18.727000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #NFT #ScamPrevention #WalletHackers,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: amltrustlab.app 🔍 Analysis at: https://urlscan.io/result/0199a53a-244c-73e3-b241-d3fc315e22ca/ #NFT #ScamPrevention #WalletHackers 
115304950573432587,2025-10-02T14:05:18.660000+00:00,vlk,"It is a truism that outsiders appreciate hallowed ground much more than locals. I remember, way back in '87 when I met my first Missourian, that I was shocked to learn they had no appreciation of being from the same state as Sam Clemens, and that his birthplace was not a pilgrimage site. But having finally got there and walked through the literal [sic] Tom Sawyer cave, I am happy to report that from School to Lake to Lighthouse to Cave, Mark Twain is verily a Big DealTM in Hannibal, MO.","It is a truism that outsiders appreciate hallowed ground much more than locals.  I remember, way back in '87 when I met my first Missourian, that I was shocked to learn they had no appreciation of being from the same state as Sam Clemens, and that his birthplace was not a pilgrimage site.  But having finally got there and walked through the literal [sic] Tom Sawyer cave, I am happy to report that from School to Lake to Lighthouse to Cave, Mark Twain is verily a Big Deal™ in Hannibal, MO. "
115304950529244385,2025-10-02T14:05:17.986000+00:00,playswave,"Demeo x Dungeons & Dragons: Battlemarked launches on Nov 20 for PS5, PS VR2, PC, and SteamVR. A demo is available from Oct 13-20. Team up or go solo in epic adventures in the Forgotten Realms. Get ready for turn-based combat! [URL]","Demeo x Dungeons & Dragons: Battlemarked launches on Nov 20 for PS5, PS VR2, PC, and SteamVR. A demo is available from Oct 13-20. Team up or go solo in epic adventures in the Forgotten Realms. Get ready for turn-based combat! https://www.gematsu.com/2025/10/demeo-x-dungeons-dragons-battlemarked-launches-november-20 "
115304950462748319,2025-10-02T14:05:16.987000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #FraudDetection #CryptoDrainers,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: zerobasezk.xyz 🔍 Analysis at: https://urlscan.io/result/0199a539-9bc9-734a-b6aa-7ffd118c2c8d/ #FraudDetection #CryptoDrainers 
115304950461397341,2025-10-02T14:05:16.962000+00:00,daletrafra,Voir les paroles de la chanson “For Free?” de Kendrick Lamar #KendrickLamar #ForFree [URL],Voir les paroles de la chanson “For Free?” de Kendrick Lamar #KendrickLamar #ForFree https://daletra.art/kendrick-lamar/paroles/for-free-interlude.html 
115304950432018206,2025-10-02T14:05:16.522000+00:00,Barredo,"If you are close to: - curing cancer - the singularity - AGI would you be wasting your GPU power in a slopvideo making app? No, you wouldn't. #sora","If you are close to: - curing cancer - the singularity  - AGI  would you be wasting your GPU power in a slopvideo making app? No, you wouldn't. #sora "
115304950420257281,2025-10-02T14:05:16.334000+00:00,orangesideup,It has happened before. It will happen again. Unless the cycle is broken. Spooky Dungeon is a Halloween-themed retro FPS dungeon crawler. Coming October 2026. Wishlist on Steam now! [URL] #Halloween #IndieGame #SpookyDungeon,It has happened before. It will happen again. Unless the cycle is broken. Spooky Dungeon is a Halloween-themed retro FPS dungeon crawler. Coming October 2026. Wishlist on Steam now! https://store.steampowered.com/app/3225290/Spooky_Dungeon/ #Halloween #IndieGame #SpookyDungeon 
115304950360006221,2025-10-02T14:05:15.404000+00:00,arqtricolor,Escalação do São Paulo: provável time para enfrentar o Fortaleza Leia aqui 👇 [URL],Escalação do São Paulo: provável time para enfrentar o Fortaleza Leia aqui 👇 https://www.arqtricolor.com/ultimas/escalacao-do-sao-paulo-provavel-time-para-enfrentar-o-fortaleza/?fsp_sid=129568 
115304950340657597,2025-10-02T14:05:15.109000+00:00,lsjmhar,Shutdown could leave federal flood insurance out to dry [URL],Shutdown could leave federal flood insurance out to dry https://thehill.com/newsletters/energy-environment/5529983-shutdown-could-leave-federal-flood-insurance-out-to-dry/ 
115304950254912572,2025-10-02T14:05:13.813000+00:00,TarsetWeather,"Weather at 15:00 hrs on Thursday 2 October is unsettled, rain later, [URL] °C, pressure falling fast and [URL] rain so far today. Southerly wind 2mph (light air) gusting to 8mph. Humidity is 82%. Sunrise was at 07:14 hrs and sunset will be at 18:43 hrs. [URL] #tarset #northumberland #weather","Weather at 15:00 hrs on Thursday 2 October is unsettled, rain later, 15.7°C, pressure falling fast and 0.2mm rain so far today. Southerly wind 2mph (light air) gusting to 8mph. Humidity is 82%. Sunrise was at 07:14 hrs and sunset will be at 18:43 hrs. https://weather.tarset.co.uk #tarset #northumberland #weather "
115304950240948273,2025-10-02T14:05:13.588000+00:00,worldnewsstudio,"[URL] . government shutdown hits Day 2, with mass layoffs and no end in sight Global News - [URL] . News | 2025-10-02 14:02 According to a report by Global News... 'Let’s be honest, if this thing drags on,' warned [URL] . Vice President JD Vance during a visit to the White House briefing room, 'we are going to have to lay people off.' complete report is on below link. [URL]","U.S. government shutdown hits Day 2, with mass layoffs and no end in sight Global News - U.S. News | 2025-10-02 14:02 According to a report by Global News... 'Let’s be honest, if this thing drags on,' warned U.S. Vice President JD Vance during a visit to the White House briefing room, 'we are going to have to lay people off.' complete report is on below link. https://worldnewsstudio.com/u-s-government-shutdown-hits-day-2-with-mass-layoffs-and-no-end-in-sight/ "
115304950210383797,2025-10-02T14:05:13.150000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #CryptoThreats #scam #ScamDetection,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: wahchlm3alem.site 🔍 Analysis at: https://urlscan.io/result/0199a539-98dd-7308-924a-603b5cfe9a1b/ #CryptoThreats #scam #ScamDetection 
115304950161540308,2025-10-02T14:05:12.376000+00:00,indie1023_playlist,"8:04am Ring Ring Ring by Tyler, The Creator from Don't Tap the Glass","8:04am Ring Ring Ring by Tyler, The Creator from Don't Tap the Glass "
115304950137812620,2025-10-02T14:05:12.013000+00:00,mdrabbles,Honestly not surprised,Honestly not surprised 
115304950080671965,2025-10-02T14:05:11.141000+00:00,worldnewsstudio,"‘People are mad’: Councillor, police talk escalating crime woes in west Winnipeg Global News - Crime | 2025-10-02 14:04 According to a report by Global News... Winnipeg police say there's been a reported uptick in crime near the city's western edge, and more than 200 people showed up to a community forum Wednesday to look for solutions. complete report is on below link. [URL]","‘People are mad’: Councillor, police talk escalating crime woes in west Winnipeg Global News - Crime | 2025-10-02 14:04 According to a report by Global News... Winnipeg police say there's been a reported uptick in crime near the city's western edge, and more than 200 people showed up to a community forum Wednesday to look for solutions. complete report is on below link. https://worldnewsstudio.com/people-are-mad-councillor-police-talk-escalating-crime-woes-in-west-winnipeg/ "
115304950024854231,2025-10-02T14:05:10.315000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #CryptoProtection,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: web-3-gold.com 🔍 Analysis at: https://urlscan.io/result/0199a539-b69a-76a2-ab48-baef1472a756/ #CryptoProtection 
115304950005701895,2025-10-02T14:05:09.998000+00:00,rss_tecnolocuras,"Publicada una prometedora demostración de la conjetura de Casas-Alvero Hace ya unos años (en 2011, concretamente), escribía en el blog sobre la conocida como conjetura de Casas-Alvero, debida al matemático español Eduardo Casas-Alvero. Lo hacía primero proponiéndola como un ejercicio (sin decir que era un problema abierto), Ceros de un polinomio y sus derivadas, y después contando la historia del [URL]","Publicada una prometedora demostración de la conjetura de Casas-Alvero  Hace ya unos años (en 2011, concretamente), escribía en el blog sobre la conocida como conjetura de Casas-Alvero, debida al matemático español Eduardo Casas-Alvero. Lo hacía primero proponiéndola como un ejercicio (sin decir que era un problema abierto), Ceros de un polinomio y sus derivadas, y después contando la historia del https://www.gaussianos.com/publicada-una-prometedora-demostracion-de-la-conjetura-de-casas-alvero/ "
115304949855689449,2025-10-02T14:05:07.732000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #DigitalFraud,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: trustreport.app 🔍 Analysis at: https://urlscan.io/result/0199a539-979c-715c-9666-fd0e8a0f990e/ #DigitalFraud 
115304949811737322,2025-10-02T14:05:07.047000+00:00,lgbtdiversity,[FR] Entre liberté et dérives [URL] #Diversité,[FR] Entre liberté et dérives https://fr.pairsonnalites.org/2025/10/entre-liberte-et-derives.html?utm_source=dlvr.it&utm_medium=mastodon #Diversité 
115304949757903980,2025-10-02T14:05:06.240000+00:00,TrulyDiversified,"Are Blue Chip Stocks Always Safe? #StockMarket Not every investment is built to last. Some fail,... [URL]","Are Blue Chip Stocks Always Safe? #StockMarket Not every investment is built to last. Some fail,… https://ift.tt/qYOnP8M "
115304949727321402,2025-10-02T14:05:05.756000+00:00,massivelyop,Throne and Liberty is celebrating its first birthday in the west with gifts and events 🔗 [URL] #ThroneandLiberty #MMORPG,Throne and Liberty is celebrating its first birthday in the west with gifts and events 🔗 https://massivelyop.com/2025/10/02/throne-and-liberty-is-celebrating-its-first-birthday-in-the-west-with-gifts-and-events  #ThroneandLiberty #MMORPG 
115304949707643529,2025-10-02T14:05:05.463000+00:00,phishdestroy,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: [URL] 🔍 Analysis at: [URL] #fake #PhishingScam #SecureYourWallet,🚨 PHISHING DETECTED 🚨 🔗 Suspicious URL: sol-incinerator.fi 🔍 Analysis at: https://urlscan.io/result/0199a539-79b3-72ad-b8a6-4c537ec75f18/ #fake #PhishingScam #SecureYourWallet 
115304949704468886,2025-10-02T14:05:05.402000+00:00,lgbtdiversity,"[Alerts] GVSU students fight admin repression, hold queer liberation event - Fight Back! News [URL]","[Alerts] GVSU students fight admin repression, hold queer liberation event - Fight Back! News https://www.google.com/url?rct=j&sa=t&url=https%3A%2F%2Ffightbacknews.org%2Farticles%2Fgvsu-students-fight-admin-repression-hold-queer-liberation-event&ct=ga&cd=CAIyGWVkZjM2NGY4OWZmZGZlY2E6Y2E6ZW46Q0E&usg=AOvVaw2lhrcoNJpDmNy_pRsbFj3M&utm_source=dlvr.it&utm_medium=mastodon "
