id,label
45089,airplane
32449,ship
33336,ship
35024,deer
33390,horse
48070,airplane
47780,automobile
7252,airplane
39130,cat
40794,deer
9075,deer
25298,truck
34219,bird
46971,frog
40973,automobile
5034,airplane
38428,dog
45042,bird
47041,automobile
24052,airplane
36478,cat
1903,horse
26118,truck
29565,ship
1450,cat
20183,ship
39793,automobile
35280,airplane
45560,airplane
13785,automobile
36705,frog
16545,dog
12620,frog
26738,automobile
34559,airplane
23199,automobile
48699,ship
40433,airplane
16961,frog
38347,dog
3484,automobile
34722,automobile
48260,bird
17892,ship
22654,horse
24714,airplane
20639,cat
897,frog
13478,bird
48957,frog
14440,bird
48019,deer
33899,truck
22140,deer
14271,bird
9930,dog
24819,airplane
4987,truck
46362,dog
36751,airplane
36978,horse
9703,cat
42881,cat
14891,automobile
47561,airplane
43399,automobile
21099,truck
16663,bird
3018,dog
31814,bird
41625,horse
26156,bird
48798,dog
21633,truck
34929,bird
37066,airplane
3653,truck
29429,ship
43403,cat
45842,truck
11206,cat
32357,ship
24482,ship
42945,ship
31787,automobile
45750,deer
48177,frog
2494,horse
2123,deer
26653,automobile
6894,frog
6989,automobile
9379,ship
8778,deer
12726,ship
19176,ship
17407,truck
25033,frog
40938,deer
39209,automobile
21232,airplane
2043,cat
14469,airplane
25784,ship
6845,deer
9341,truck
31481,ship
2103,horse
21912,dog
28185,horse
8615,ship
15820,cat
9790,horse
31039,dog
12102,frog
35637,truck
21743,horse
44032,airplane
31067,ship
15019,deer
7661,airplane
16071,cat
7887,ship
31669,deer
30535,automobile
26404,frog
34963,automobile
11179,airplane
13322,bird
1809,horse
1491,horse
21260,airplane
15845,cat
39838,truck
33430,dog
128,truck
46171,frog
27488,airplane
12709,truck
12564,truck
11972,automobile
8011,bird
19481,airplane
33737,truck
21740,cat
33582,deer
37087,dog
13225,horse
41524,deer
40750,automobile
40142,horse
49231,automobile
25919,dog
2351,airplane
9066,truck
34266,frog
33394,cat
15770,horse
3338,airplane
4486,horse
4596,ship
35580,truck
23038,horse
42394,dog
7792,truck
18657,frog
4027,frog
20447,deer
20610,frog
48806,ship
767,ship
27,cat
36894,ship
20946,frog
1780,dog
36747,ship
30874,truck
9488,truck
35908,deer
2328,deer
35832,frog
4865,deer
29730,airplane
43928,deer
2624,frog
48311,automobile
6563,deer
4920,airplane
48987,airplane
23956,frog
42851,frog
32544,ship
26752,dog
28578,deer
2953,ship
25886,cat
10748,automobile
14201,frog
4667,deer
5262,automobile
2121,dog
40944,deer
2298,deer
31927,bird
16604,frog
10334,horse
47248,truck
40918,bird
28943,cat
1570,deer
1193,frog
42920,dog
34615,bird
38832,frog
39210,deer
28230,truck
11428,automobile
17084,deer
44656,horse
25218,bird
48155,frog
25271,airplane
45664,frog
19249,truck
11374,truck
33806,horse
14285,deer
19056,truck
25797,ship
13908,cat
17171,ship
9148,deer
20633,cat
22288,bird
17133,frog
46731,automobile
19741,airplane
26132,ship
30332,airplane
10637,frog
29399,dog
7007,cat
25245,airplane
46433,cat
3794,truck
19351,dog
21611,dog
16033,horse
5886,automobile
48228,ship
18334,automobile
41501,deer
28148,dog
6081,deer
15271,horse
3735,automobile
36275,frog
16148,ship
32317,airplane
43166,truck
3288,cat
48169,ship
14731,cat
29364,bird
22106,cat
40245,bird
679,cat
34873,truck
35254,horse
30665,ship
22460,bird
35412,airplane
9314,bird
32182,bird
21682,ship
16826,airplane
35704,frog
23377,cat
35634,airplane
43505,airplane
6643,dog
30309,dog
4955,cat
34093,frog
5815,airplane
16361,cat
44277,cat
27247,cat
25829,frog
5892,ship
38096,cat
41253,deer
45925,ship
30086,dog
45741,truck
25134,ship
42664,automobile
814,dog
26726,frog
45677,frog
42893,airplane
38020,deer
34752,deer
32572,deer
49434,frog
24823,dog
11536,airplane
3151,horse
38682,airplane
1691,frog
39309,bird
43784,airplane
13728,bird
32134,truck
23050,ship
159,deer
7912,frog
47912,dog
22371,airplane
11381,bird
2327,cat
42028,frog
35949,automobile
42559,cat
41621,horse
35858,bird
49830,frog
24636,frog
37768,horse
14937,cat
25958,horse
36880,automobile
47726,dog
41480,horse
36752,automobile
34860,dog
18043,deer
18313,ship
38430,cat
20475,airplane
29295,frog
34214,deer
46367,airplane
3636,deer
20063,horse
2977,deer
9073,horse
3441,bird
18140,horse
11622,horse
48461,frog
8585,dog
35074,truck
6018,dog
27076,airplane
42666,deer
34148,truck
49224,cat
1862,bird
32556,cat
49407,frog
47053,ship
432,dog
41952,cat
6701,cat
8370,horse
45416,cat
6208,cat
8201,airplane
47938,frog
35065,truck
26536,cat
4668,truck
16675,deer
7952,bird
2511,frog
28204,frog
19041,frog
41367,ship
8504,cat
6100,ship
29432,truck
28630,dog
3325,ship
20948,truck
28089,frog
9201,frog
1562,horse
9675,ship
68,truck
2463,ship
44610,airplane
12159,automobile
23191,automobile
19727,cat
45243,airplane
47658,horse
49194,truck
31829,horse
20166,truck
4731,bird
979,automobile
39113,bird
42377,airplane
26780,horse
49136,frog
23143,automobile
30062,deer
10389,truck
23268,ship
15788,frog
593,ship
22828,ship
33158,truck
30779,bird
10555,frog
21346,airplane
18130,frog
34012,cat
207,automobile
31777,automobile
31902,dog
32090,ship
25159,horse
4562,deer
32825,dog
1907,truck
28670,cat
40760,automobile
7250,truck
648,horse
35227,bird
26101,deer
29767,ship
20855,truck
45739,bird
903,airplane
8809,cat
4050,truck
24725,frog
30843,frog
27784,ship
49548,dog
39223,bird
27692,dog
34515,ship
49689,truck
33665,deer
32894,deer
28074,horse
13641,bird
47572,deer
33153,bird
24529,automobile
19839,cat
17204,airplane
149,dog
2165,cat
8024,airplane
45911,automobile
37826,frog
13371,truck
32568,ship
26924,ship
31514,horse
10130,truck
26972,dog
12333,cat
3565,airplane
15205,truck
33628,frog
30616,truck
21212,horse
37116,truck
17276,automobile
44875,horse
33651,automobile
20256,cat
6128,frog
42610,ship
3057,ship
27972,frog
19415,cat
48746,bird
41406,bird
46354,horse
23207,dog
10888,horse
20693,dog
36379,dog
44751,deer
38670,truck
1618,ship
34306,bird
28418,automobile
28410,dog
36947,cat
15114,airplane
22707,horse
12546,dog
22210,cat
37129,bird
28219,dog
45944,truck
1653,truck
16362,dog
28710,truck
17311,frog
20852,truck
16003,airplane
46980,frog
1402,dog
36194,bird
3817,deer
49926,horse
12860,deer
30377,airplane
42723,airplane
23577,horse
47514,frog
44131,horse
41005,frog
21744,airplane
15632,frog
30256,horse
24228,horse
31570,horse
16603,truck
33539,truck
7144,frog
35958,bird
6759,cat
990,airplane
10950,cat
24881,truck
22740,horse
14987,cat
22108,bird
40519,automobile
5755,deer
31379,truck
1055,horse
27068,ship
34146,automobile
26978,ship
4684,airplane
15313,dog
41232,bird
36099,horse
6817,bird
342,airplane
47737,cat
6612,deer
24850,truck
7820,horse
46841,automobile
42288,automobile
26727,cat
23615,dog
19858,deer
47963,frog
26412,horse
7534,cat
42432,deer
47156,deer
23253,deer
36509,truck
22585,ship
1877,frog
35451,deer
4603,ship
29495,automobile
31374,frog
5659,ship
12032,frog
10353,automobile
48092,deer
47745,ship
45949,cat
17444,horse
36167,dog
15674,bird
47359,dog
26433,frog
16198,automobile
3377,cat
24630,ship
25313,bird
8390,automobile
1959,cat
47622,dog
37276,frog
39236,cat
20749,horse
29605,truck
31980,bird
32640,bird
41218,automobile
39941,automobile
11976,airplane
37330,ship
40874,airplane
24495,truck
19374,bird
37255,horse
35849,frog
15825,horse
4267,cat
47608,horse
18363,cat
23946,frog
32128,bird
37551,ship
46046,horse
7936,dog
47815,ship
1868,bird
20154,cat
9047,truck
21565,airplane
46056,horse
31102,automobile
961,frog
28244,horse
20176,horse
42478,ship
49601,cat
596,horse
23581,truck
25263,dog
12516,dog
34821,frog
26733,horse
27326,bird
389,horse
8983,ship
4928,automobile
22662,ship
5250,airplane
33975,automobile
19899,automobile
15008,ship
20200,automobile
20719,truck
40789,cat
4308,deer
46435,airplane
14602,bird
49744,deer
32887,automobile
996,cat
15641,cat
34512,horse
15206,automobile
41943,dog
49351,horse
15302,dog
7049,automobile
28207,horse
36188,ship
14914,truck
32145,airplane
34397,bird
18706,deer
48528,horse
539,bird
23973,airplane
39480,dog
40819,airplane
49615,cat
20131,bird
6154,ship
22510,deer
31142,cat
22685,airplane
26087,horse
46091,truck
7694,ship
49101,airplane
40144,airplane
40723,truck
11769,airplane
26846,dog
24038,dog
30907,frog
12863,deer
30429,airplane
163,deer
49637,frog
1869,truck
46666,bird
18555,frog
704,truck
46026,horse
14607,ship
32420,bird
25995,truck
12040,cat
9342,bird
43453,frog
13661,airplane
34570,horse
41123,ship
36467,deer
38890,bird
40353,automobile
14126,cat
19871,frog
37887,deer
8676,dog
7939,dog
4009,bird
5537,horse
2538,bird
11637,dog
15605,horse
40925,bird
21717,ship
18776,horse
29500,horse
36364,airplane
10473,deer
16415,ship
31567,truck
15208,dog
14438,dog
7998,cat
13092,cat
19857,dog
33592,horse
5854,dog
41248,ship
34529,horse
23791,deer
46374,bird
45257,horse
49342,horse
36591,truck
27865,ship
46590,bird
8292,dog
30483,dog
22706,ship
16959,automobile
30646,airplane
11331,dog
32613,truck
26601,truck
7390,cat
12587,automobile
49487,automobile
25713,airplane
27807,dog
38937,frog
29470,automobile
24159,airplane
7017,horse
21793,dog
17565,horse
12794,truck
40839,automobile
39043,dog
23715,automobile
27168,deer
28309,cat
32788,automobile
12418,deer
31661,frog
44859,horse
3074,airplane
43733,deer
30775,cat
41712,deer
49772,frog
40579,ship
29253,automobile
25266,dog
29602,ship
33265,ship
34047,horse
23193,automobile
9870,truck
44997,truck
10041,horse
25034,horse
6488,horse
47409,deer
11159,ship
49182,truck
6363,bird
22307,automobile
43926,deer
32968,airplane
40855,deer
3263,frog
45981,bird
35480,cat
246,frog
9424,frog
10856,airplane
12718,deer
47620,truck
27372,automobile
9453,deer
48520,frog
10944,truck
20771,cat
47123,bird
5953,airplane
39101,cat
33996,horse
9470,ship
45979,frog
21467,airplane
5121,horse
44881,ship
48994,cat
19525,dog
12766,frog
40510,automobile
26394,truck
9887,truck
36429,deer
1849,dog
615,airplane
43502,frog
5053,automobile
41238,deer
22865,bird
23583,frog
9620,airplane
6630,airplane
26581,ship
25792,horse
15875,truck
26012,truck
33793,bird
17126,ship
25074,cat
39414,deer
19844,ship
44267,automobile
37313,dog
124,bird
26687,dog
40467,frog
8268,ship
11187,dog
49518,airplane
41014,cat
47777,ship
40274,frog
40298,automobile
24375,airplane
47140,deer
6144,ship
7728,airplane
42921,cat
12710,truck
11613,airplane
34509,bird
19204,truck
46499,ship
14175,bird
34350,automobile
29149,truck
8041,dog
28750,frog
3430,cat
41513,bird
8387,cat
25559,automobile
1335,bird
13186,horse
30702,dog
22851,cat
38786,automobile
16387,frog
15536,automobile
26127,cat
13324,automobile
21593,truck
9931,cat
10684,bird
11306,airplane
16993,automobile
6282,deer
20296,airplane
22975,bird
35997,airplane
30678,deer
37509,dog
39325,bird
16081,bird
8441,bird
30044,truck
6271,deer
42136,ship
43731,cat
11656,cat
17342,truck
7463,airplane
15794,cat
25544,bird
28360,truck
46440,airplane
2010,dog
21570,dog
18247,automobile
7633,frog
37948,bird
29768,frog
24232,frog
46002,ship
36788,truck
27870,dog
33626,automobile
820,frog
6581,dog
17858,frog
1908,automobile
21832,frog
39408,bird
2801,automobile
48614,deer
45370,frog
10154,automobile
18608,ship
25229,horse
40072,deer
14121,bird
4546,truck
9496,airplane
32488,horse
16768,dog
17598,frog
27688,frog
9642,dog
2410,frog
31905,airplane
48213,airplane
40316,truck
29675,ship
27625,deer
13953,automobile
13440,cat
21482,frog
24584,airplane
46269,automobile
23224,deer
12873,cat
10552,frog
11662,airplane
7470,cat
36493,bird
37960,ship
41343,bird
26816,airplane
43576,deer
41816,cat
44558,automobile
29691,ship
29761,dog
23158,airplane
33740,truck
14190,truck
26243,bird
29786,dog
17220,automobile
14513,automobile
4313,dog
20763,ship
5993,bird
22981,horse
23454,bird
38588,ship
47635,frog
24731,truck
6107,bird
35058,truck
257,horse
15664,deer
40079,cat
17996,automobile
40254,horse
4652,airplane
7119,ship
25424,deer
3032,dog
23021,automobile
35450,cat
3010,automobile
4454,bird
30958,ship
2146,airplane
33837,bird
15300,automobile
6669,automobile
28039,automobile
43748,bird
42698,automobile
45755,cat
49285,truck
38888,cat
9337,truck
4776,automobile
18014,airplane
49042,frog
12701,truck
23547,automobile
31680,deer
18077,ship
9127,frog
20661,bird
28476,dog
45146,truck
18922,dog
25075,cat
86,horse
24143,ship
29045,automobile
24433,bird
37166,airplane
18403,airplane
71,dog
16573,ship
3212,airplane
12691,horse
22606,truck
3846,bird
19203,automobile
14380,automobile
10894,airplane
34468,frog
5229,truck
47645,deer
30540,airplane
31312,automobile
49878,bird
13298,cat
32919,frog
31378,bird
19219,bird
37261,automobile
14444,frog
10671,dog
21497,truck
46826,cat
27775,horse
33765,airplane
27897,ship
16835,automobile
39299,ship
31084,airplane
43598,frog
38654,horse
32649,frog
13989,frog
46748,horse
48739,deer
48283,bird
13745,ship
6732,automobile
29813,bird
19804,deer
13447,cat
29177,automobile
10033,deer
14435,airplane
5593,cat
35950,dog
39304,horse
6805,frog
21669,bird
48501,ship
33010,horse
34100,cat
22580,airplane
17295,automobile
19791,deer
14045,horse
32221,airplane
28644,automobile
36843,frog
5719,frog
13551,frog
43359,horse
20566,horse
20066,bird
26913,cat
29922,dog
18420,bird
16350,bird
18445,ship
44899,cat
3113,deer
21770,cat
13853,automobile
48489,deer
29753,frog
34422,airplane
39888,bird
48662,horse
28577,deer
6046,cat
28174,bird
4148,frog
22845,airplane
19578,cat
32375,horse
46256,deer
41624,deer
48995,bird
31245,ship
26903,deer
39473,horse
10556,dog
9348,horse
21221,dog
2445,deer
27409,dog
5115,horse
16496,cat
46425,cat
42445,frog
26280,bird
25605,truck
42315,deer
38751,bird
21609,ship
43141,dog
25500,truck
38244,horse
12024,horse
11687,automobile
20250,horse
14523,dog
4586,automobile
31538,ship
31495,dog
47832,truck
19205,bird
10862,deer
44706,deer
27258,dog
43269,frog
10831,truck
40375,horse
31634,cat
918,automobile
47404,deer
48503,deer
48128,ship
33345,truck
25862,bird
12324,bird
3640,bird
21984,airplane
27585,automobile
7546,dog
22728,deer
9015,airplane
6277,airplane
1904,deer
29301,bird
15703,automobile
12065,automobile
20745,horse
45740,frog
10063,deer
22635,cat
37146,automobile
42797,airplane
5823,automobile
36581,horse
15747,ship
48784,bird
41404,ship
33775,truck
9249,cat
11649,horse
15026,ship
19685,deer
42494,airplane
2497,automobile
12479,deer
49495,automobile
36558,truck
12971,truck
38370,dog
13243,automobile
32278,dog
28159,bird
38396,deer
21598,deer
2573,truck
40777,dog
19476,deer
42535,ship
36726,cat
14277,dog
7091,dog
45385,airplane
179,horse
2565,cat
34797,truck
46387,ship
32171,frog
4100,automobile
18457,automobile
23497,bird
37700,frog
19136,frog
11810,cat
21884,truck
8356,airplane
25955,deer
38279,automobile
46276,dog
39601,truck
5563,truck
10134,automobile
34428,truck
43698,frog
34520,automobile
26195,dog
34322,airplane
49577,cat
20671,truck
1441,bird
42589,bird
27796,bird
20232,truck
30754,cat
49197,automobile
18055,deer
47637,truck
49066,truck
9615,airplane
28614,deer
44311,ship
8236,ship
9103,deer
48358,horse
44591,frog
36491,automobile
48557,airplane
19313,cat
24780,cat
30237,automobile
49157,bird
7135,truck
27530,horse
11521,horse
15813,frog
37293,horse
9233,automobile
1231,ship
35418,airplane
28785,automobile
42373,airplane
12136,dog
29739,deer
36145,horse
9444,horse
7731,ship
2805,airplane
11076,automobile
42391,horse
5448,horse
44774,airplane
31321,horse
3776,frog
44519,frog
40170,ship
42414,automobile
17307,dog
11060,horse
4318,deer
30895,bird
26852,horse
34055,dog
8446,ship
4368,bird
41464,automobile
47485,frog
40358,frog
33085,bird
5630,automobile
27817,bird
9124,airplane
33272,automobile
49581,truck
34204,bird
26571,bird
7496,automobile
6842,horse
41809,ship
48197,truck
36428,airplane
44720,airplane
3795,dog
20568,horse
20924,deer
37077,bird
35458,deer
8006,ship
16338,frog
11728,cat
17833,bird
44200,ship
26804,bird
33299,frog
24957,frog
25002,truck
1981,airplane
35772,bird
32212,horse
26560,cat
4045,dog
4793,frog
24151,ship
3388,automobile
3822,deer
32822,dog
44508,cat
9824,horse
26956,truck
7217,bird
8414,truck
26507,truck
20779,deer
39996,airplane
27289,horse
14240,cat
22620,deer
7650,automobile
49814,frog
8531,bird
46933,cat
48884,dog
18634,deer
14978,horse
31841,deer
37650,deer
6033,horse
39450,truck
1825,airplane
24321,truck
49662,dog
12510,airplane
25241,dog
34820,deer
624,horse
48773,cat
1321,automobile
32917,bird
600,automobile
35276,horse
1557,cat
29028,ship
4169,bird
1340,deer
47090,airplane
45408,horse
12047,bird
41529,frog
25399,bird
35966,automobile
23086,ship
36565,frog
5655,truck
18515,ship
15054,cat
35974,airplane
13297,automobile
11882,horse
15574,ship
44464,airplane
12615,ship
49871,bird
24683,horse
7900,frog
24863,horse
27998,truck
38266,horse
31152,automobile
33755,automobile
21858,horse
24764,dog
16844,horse
21168,bird
2107,deer
7314,cat
26669,truck
26488,ship
10313,truck
49321,frog
14123,cat
47304,truck
15128,cat
6556,cat
2011,airplane
40368,automobile
37134,cat
49508,airplane
15122,bird
89,truck
15872,airplane
15301,cat
20383,dog
39085,truck
32532,horse
49998,truck
12740,frog
41076,automobile
32995,automobile
22188,truck
16728,ship
47072,frog
26919,airplane
32892,dog
18784,ship
14506,frog
18202,ship
33057,dog
5904,bird
10567,dog
28325,ship
34222,dog
35296,ship
25111,airplane
31423,truck
30381,ship
11629,cat
37692,deer
34357,horse
24093,cat
9071,automobile
40645,airplane
41434,automobile
26832,horse
47630,dog
10740,dog
40877,airplane
31961,dog
30486,frog
23834,automobile
30152,deer
12476,cat
47840,automobile
12382,horse
45247,automobile
39310,bird
84,dog
47313,deer
17333,dog
25081,horse
37346,deer
19763,frog
11213,frog
41290,automobile
7168,truck
1333,truck
41312,frog
17361,ship
33134,cat
19618,cat
18903,automobile
42417,frog
6603,cat
26778,ship
29350,truck
5091,dog
43803,truck
14411,deer
6507,frog
5974,airplane
32341,frog
6121,automobile
8130,horse
35471,airplane
3322,bird
3958,deer
25225,automobile
40953,frog
19040,bird
21472,truck
17618,ship
39560,frog
12049,frog
2908,bird
31770,deer
19785,deer
33962,deer
9301,cat
45652,ship
16169,dog
23832,dog
35980,automobile
5575,bird
5376,frog
46909,automobile
15014,horse
11303,airplane
45952,bird
38138,frog
18007,cat
18847,truck
7153,horse
16941,frog
31694,airplane
16057,airplane
41033,automobile
33593,horse
13542,cat
14076,deer
2550,dog
46219,deer
10804,dog
42712,airplane
8675,dog
17310,automobile
25375,ship
28473,cat
31188,ship
48646,dog
41922,frog
44878,ship
11424,deer
9088,frog
37915,dog
33126,dog
36518,deer
8747,airplane
49941,cat
394,automobile
10526,deer
20762,automobile
8018,bird
7008,ship
13489,automobile
24387,ship
7079,deer
18679,bird
39189,frog
21269,horse
7004,frog
37997,deer
33372,cat
1974,automobile
38752,frog
19371,airplane
30569,horse
15297,horse
42925,dog
44316,truck
3666,airplane
40965,automobile
4354,airplane
5351,deer
35194,dog
34453,cat
9105,dog
31684,deer
22398,bird
14951,frog
35141,bird
1700,ship
44927,cat
5234,dog
21194,cat
1662,dog
22824,deer
42952,horse
36731,horse
14017,truck
14840,bird
42089,dog
47410,ship
38004,airplane
9076,horse
21613,frog
17049,ship
27223,cat
36502,airplane
19630,horse
46951,cat
34462,cat
46879,truck
28965,cat
44727,automobile
40263,horse
49420,bird
49660,horse
32622,cat
11219,airplane
28140,frog
33275,frog
18927,automobile
49914,automobile
33853,ship
31932,frog
20469,bird
11295,cat
8612,frog
37162,cat
46314,ship
20782,automobile
24660,deer
16816,horse
18268,dog
14464,bird
13543,bird
33931,truck
1218,truck
40131,truck
11489,ship
30242,bird
34757,cat
21386,deer
27732,automobile
17018,automobile
29118,automobile
13896,automobile
1855,horse
28849,automobile
16698,ship
46444,cat
43535,ship
28197,automobile
45252,cat
10736,horse
6237,bird
9108,cat
12284,automobile
562,automobile
19552,bird
11992,bird
45767,truck
35338,bird
23108,automobile
32588,bird
46306,truck
11940,airplane
35645,automobile
26739,dog
46581,ship
41991,bird
9519,bird
48767,truck
5368,dog
7127,ship
25611,dog
17668,deer
46746,cat
32028,frog
25662,dog
40159,truck
17971,automobile
48633,dog
26237,dog
563,ship
25287,deer
32268,airplane
22153,truck
35120,frog
19886,deer
19609,frog
32457,bird
15025,deer
11274,frog
36123,bird
40128,cat
47049,airplane
6851,horse
40759,automobile
22801,airplane
24837,deer
20304,deer
23619,frog
45910,cat
28120,truck
37329,airplane
47688,truck
43355,truck
24483,dog
19602,truck
3757,cat
23490,automobile
6784,cat
45718,ship
12533,dog
49071,dog
37373,frog
6352,cat
32904,airplane
40260,deer
19689,truck
9976,ship
413,horse
25269,bird
33104,bird
17379,horse
36570,horse
35954,automobile
49395,frog
25622,automobile
42785,airplane
24037,cat
14034,dog
16789,horse
26108,horse
2202,horse
6097,frog
41120,dog
7255,frog
4370,horse
48100,horse
46431,airplane
18949,bird
42728,truck
30542,cat
38681,dog
2476,frog
35895,ship
3936,automobile
12931,frog
28257,horse
32380,cat
41461,airplane
28911,automobile
16583,horse
30290,deer
37666,deer
42381,frog
37663,cat
17048,cat
39644,frog
25810,horse
33545,bird
24992,cat
38093,deer
46825,deer
7938,frog
42342,automobile
33307,dog
18611,frog
14020,deer
856,automobile
27477,bird
26272,bird
31174,bird
29211,truck
16944,truck
26063,deer
28651,airplane
24166,bird
2986,truck
32415,horse
29379,airplane
29539,frog
49007,airplane
15658,frog
30683,frog
4213,deer
46562,cat
16565,airplane
47261,bird
47530,automobile
38210,cat
30759,truck
3174,dog
29758,dog
20162,ship
31258,frog
20235,cat
36247,dog
18953,bird
12091,ship
9042,deer
22772,dog
31058,bird
24562,automobile
13101,dog
38884,bird
43894,automobile
28927,automobile
29603,truck
32371,ship
11657,horse
11856,cat
435,deer
25998,cat
31264,horse
41846,cat
20738,bird
48273,horse
14254,cat
43426,dog
38043,horse
36527,ship
404,bird
6428,bird
11964,airplane
24382,automobile
45733,cat
44958,cat
41820,deer
41827,cat
34272,truck
31141,frog
35528,horse
48710,automobile
36309,dog
30752,bird
47019,dog
35505,truck
37363,ship
43984,deer
36624,airplane
19368,truck
21005,frog
20384,airplane
48836,bird
21315,horse
17509,dog
27838,truck
40100,deer
23162,deer
37649,airplane
28882,deer
36282,horse
46463,ship
13409,bird
47421,truck
8348,bird
17327,frog
14309,bird
19372,airplane
44226,automobile
6613,deer
6949,ship
2442,ship
30576,airplane
42643,dog
13960,deer
31030,airplane
13116,ship
30155,automobile
44388,frog
49364,horse
47656,ship
19096,automobile
43730,truck
22601,ship
24565,ship
41122,airplane
8549,automobile
25312,dog
41101,deer
9093,ship
31872,horse
22860,automobile
26050,airplane
13886,dog
35472,dog
38346,airplane
22664,truck
45161,truck
47589,automobile
27986,horse
17706,ship
2518,frog
23887,truck
29082,horse
36052,cat
41694,horse
27472,truck
21393,bird
18484,automobile
42834,automobile
15544,horse
21612,ship
8,horse
12667,frog
39478,airplane
11101,airplane
19452,frog
21121,horse
8276,bird
231,horse
15392,horse
42303,bird
1794,bird
25058,dog
44216,deer
302,automobile
6978,ship
24797,dog
42522,ship
14897,dog
17376,dog
31474,automobile
11180,automobile
15978,bird
12861,bird
3066,ship
26803,truck
30235,automobile
23998,airplane
49530,horse
46174,automobile
2332,horse
2151,frog
34009,dog
7298,automobile
15439,ship
12002,truck
45446,airplane
24763,automobile
35536,frog
49083,frog
14695,frog
11267,ship
48571,automobile
18912,horse
40695,horse
12996,horse
8107,horse
48363,dog
41535,frog
27400,bird
14415,frog
38854,frog
12732,ship
6315,deer
16217,deer
17965,automobile
43805,automobile
45650,ship
43197,deer
36944,frog
4102,automobile
24342,airplane
7478,bird
36890,airplane
11362,automobile
41867,cat
15547,airplane
46088,dog
48428,bird
24189,truck
9779,horse
33919,dog
46066,dog
34373,horse
34905,horse
42115,horse
17561,ship
13288,cat
41455,bird
2112,frog
49563,automobile
22312,truck
7965,frog
44709,frog
32859,bird
34225,ship
45471,automobile
32490,truck
3460,dog
44689,bird
1222,deer
40640,airplane
32969,airplane
168,dog
24274,truck
8035,frog
13634,ship
32437,airplane
42763,frog
15802,automobile
23621,horse
28692,dog
35901,frog
19604,ship
28194,automobile
40023,airplane
45600,automobile
2966,frog
14724,truck
2082,dog
15880,frog
23326,truck
30923,frog
12086,truck
3309,deer
40422,dog
26496,airplane
24617,automobile
27595,bird
3368,dog
43360,automobile
17781,dog
46597,cat
20337,automobile
19239,ship
13928,deer
40662,bird
22942,dog
15837,cat
21478,ship
48151,truck
35625,deer
26920,frog
25772,cat
24798,deer
19455,automobile
43032,deer
15552,horse
22618,deer
34072,bird
4255,horse
32924,cat
8181,ship
1569,cat
12264,frog
14813,bird
9554,bird
34795,automobile
46721,dog
22812,ship
21784,cat
34098,automobile
44368,automobile
37335,airplane
32828,automobile
33864,deer
48042,horse
25896,horse
37332,dog
23938,deer
17828,truck
2489,deer
39020,bird
38635,cat
27666,cat
12436,airplane
21516,ship
40799,deer
38787,frog
36473,frog
29947,dog
34125,bird
13648,automobile
20839,bird
32713,truck
11069,horse
35269,ship
37542,dog
25750,ship
25502,ship
27219,frog
2431,horse
34533,truck
14377,automobile
37766,cat
28232,airplane
6565,horse
3960,dog
20806,bird
26646,deer
36533,dog
13341,bird
46780,deer
37728,automobile
36051,truck
33540,automobile
11674,ship
14457,airplane
6875,dog
46869,frog
614,truck
16883,automobile
38819,automobile
31754,frog
27361,truck
26351,automobile
25863,airplane
19528,airplane
32430,ship
12199,dog
38125,deer
33069,deer
21329,automobile
16121,cat
43390,frog
37645,cat
48093,bird
12109,deer
28901,dog
4063,frog
34082,automobile
12798,deer
26287,airplane
4985,cat
47120,ship
10610,deer
49709,frog
47470,truck
29563,dog
353,airplane
14733,airplane
12633,frog
15808,cat
43941,horse
19684,dog
33678,bird
29029,cat
37793,automobile
2303,truck
12647,ship
18279,dog
12231,airplane
36919,truck
34783,horse
21286,bird
1867,deer
44298,horse
26886,frog
24943,deer
43015,ship
23559,bird
29277,dog
28202,horse
9702,truck
26241,frog
31613,deer
13604,frog
20343,deer
34500,bird
48242,frog
8915,horse
32748,dog
5963,dog
21809,automobile
2140,horse
42331,horse
36091,deer
12435,frog
30776,truck
21982,bird
21179,automobile
8003,frog
2228,automobile
21146,bird
30570,frog
10578,airplane
17842,cat
22397,automobile
32600,frog
30372,bird
25765,horse
28888,airplane
8333,automobile
29897,dog
18351,horse
18066,deer
3102,bird
12071,bird
44683,truck
6663,truck
37563,cat
26200,frog
47454,automobile
2795,dog
6964,bird
21618,horse
45067,cat
48948,frog
2162,ship
8647,horse
14687,horse
29144,automobile
34807,cat
14654,horse
20871,deer
27058,ship
585,ship
22853,horse
34635,dog
42042,dog
17243,horse
36418,horse
46316,bird
12372,dog
18891,automobile
382,deer
4967,frog
35361,bird
40147,deer
32770,dog
17960,airplane
43339,dog
30840,cat
4465,automobile
31287,airplane
49467,cat
8353,deer
33224,deer
44989,dog
36074,dog
5774,bird
14904,bird
16535,dog
38358,truck
3192,horse
9334,bird
31929,frog
32478,bird
4745,deer
28877,automobile
23116,truck
14369,cat
49659,automobile
45822,automobile
48484,frog
32500,bird
32872,frog
45070,horse
32675,frog
26483,cat
4416,frog
14984,horse
42102,truck
48430,deer
34689,horse
5906,dog
2158,truck
37242,deer
2460,airplane
35360,cat
47845,horse
37369,bird
16154,frog
26789,horse
32803,frog
22697,ship
30104,automobile
2562,bird
19952,horse
18968,truck
8142,truck
24771,truck
45653,airplane
36338,airplane
37845,automobile
28214,deer
14391,airplane
7554,frog
31226,dog
